row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_M1_01.mzML Peak height,171103_PMA_TK_M1_02.mzML Peak height,171103_PMA_TK_M1_03.mzML Peak height,171103_PMA_TK_M1_04.mzML Peak height,171103_PMA_TK_M1_05.mzML Peak height,171103_PMA_TK_M1_06.mzML Peak height,171103_PMA_TK_PA14_01.mzML Peak height,171103_PMA_TK_PA14_02.mzML Peak height,171103_PMA_TK_PA14_03.mzML Peak height,171103_PMA_TK_PA14_04.mzML Peak height,171103_PMA_TK_PA14_05.mzML Peak height,171103_PMA_TK_PA14_06.mzML Peak height,171103_PMA_TK_QC_03.mzML Peak height,171103_PMA_TK_QC_04.mzML Peak height,171103_PMA_TK_QC_05.mzML Peak height,171103_PMA_TK_QC_06.mzML Peak height,171103_PMA_TK_QC_07.mzML Peak height,171103_PMA_TK_QC_08.mzML Peak height,171103_PMA_TK_media_02.mzML Peak height,171103_PMA_TK_media_03.mzML Peak height,171103_PMA_TK_media_04.mzML Peak height,171103_PMA_TK_media_05.mzML Peak height,171103_PMA_TK_media_06.mzML Peak height,
512,374.2283574203856,1.4690578,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6656512E7,2.418679E7,2.7299432E7,2.314659E7,2.53836E7,
515,279.1314448470108,1.4781758,,,,,,,,,,,1.2280619E7,1.0219823E7,1.0653057E7,1.0451692E7,1.1049722E7,1.1549201E7,1.0706532E7,1.0429663E7,9725979.0,9073138.0,1.2673122E7,1.1659392E7,8634590.0,8702381.0,8954848.0,8446675.0,8975343.0,8027214.0,1.0054321E7,1.1423425E7,1.1073856E7,9237572.0,1.1203476E7,
516,257.1493730363307,1.4824053,,,,,,,,,,,3.1870974E7,2.666534E7,2.72125E7,2.2989978E7,2.649743E7,3.3318798E7,3.2337514E7,3.1606934E7,2.559685E7,2.4299056E7,3.1610908E7,2.8748964E7,1.9471244E7,1.926603E7,2.0032186E7,1.8655092E7,1.9491932E7,1.7023388E7,3.6841264E7,3.9466976E7,3.8136492E7,3.570188E7,3.3013414E7,
517,574.4171643907608,1.4927331,,,,,,,,,,,0,0,0,0,0,7599679.5,1.2077884E7,1.2883391E7,7883471.5,8503791.0,1.0049936E7,8921062.0,0,0,0,0,0,0,1.9978874E7,2.0204084E7,2.6453466E7,1.8038182E7,1.8433696E7,
518,687.5007345934423,1.493755,,,,,,,,,,,0,0,0,0,0,0,2.6219986E7,2.8256168E7,1.6468622E7,1.704971E7,1.9372176E7,1.8619172E7,0,0,0,0,0,0,5.097714E7,4.7751756E7,5.8688176E7,4.493492E7,4.8156444E7,
519,709.482696986268,1.493755,,,,,,,,,,,0,0,0,0,0,0,2.3674466E7,2.5357466E7,1.780166E7,1.8210854E7,1.9886204E7,2.0166842E7,0,0,0,0,0,0,4.2119776E7,3.7591136E7,5.359336E7,3.5839964E7,3.901403E7,
520,366.23596147199146,1.4968287,,,,,,,,,,,1.4395991E7,1.5652296E7,1.4233741E7,1.2665327E7,1.4109456E7,1.5245449E7,2.6629048E7,2.3433892E7,2.1438682E7,2.1869354E7,2.242544E7,2.4673004E7,1.9501302E7,1.877125E7,1.6832786E7,1.5251698E7,1.4910185E7,1.2254673E7,3.0147788E7,3.1604904E7,4.2760256E7,2.605935E7,2.7580522E7,
521,344.2541877436403,1.4971298,,,,,,,,,,,1.1866769E8,9.417148E7,1.0014205E8,7.753236E7,8.894091E7,1.2791595E8,3.3668883E8,3.6661843E8,2.6279344E8,2.373639E8,2.9511766E8,2.5776758E8,1.1259431E8,1.1896697E8,1.0676087E8,1.0708117E8,1.07343016E8,9.491293E7,6.11792E8,6.056494E8,6.990103E8,5.4479795E8,5.364575E8,
525,326.7048712963515,1.5138557,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.626474E7,2.699988E7,2.7311904E7,2.7414958E7,2.9218776E7,
524,652.4022731838111,1.5138557,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9390828E7,5.4223864E7,5.0152332E7,4.2488052E7,5.2803184E7,
527,509.33308858766424,1.5206829,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.438593E7,5.5890876E7,5.5068956E7,4.2678076E7,3.920224E7,
526,253.15215057879342,1.5216621,,,,,,,,,,,1.2638451E7,1.1081131E7,1.0550279E7,1.0925441E7,1.1264014E7,1.2498004E7,1.3354018E7,1.3482408E7,1.1009088E7,1.1336297E7,1.2837943E7,1.2272896E7,9674267.0,9642094.0,9166687.0,9276232.0,9743993.0,0,1.1526328E7,1.2163113E7,1.3582745E7,1.02964E7,1.1972599E7,
529,231.17024742719795,1.5219791,,,,,,,,,,,1.6606968E8,1.3889918E8,1.33441064E8,1.1470938E8,1.3599123E8,1.9316232E8,2.0102816E8,2.1456942E8,1.5179043E8,1.5246203E8,2.0244195E8,1.6855174E8,1.012064E8,1.0419208E8,1.01574664E8,1.0237152E8,1.0238748E8,9.6047816E7,2.8668317E8,2.9095542E8,3.1155395E8,2.5511674E8,2.3361003E8,
528,120.08015073151353,1.5220467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938973E7,2.0977164E7,2.3324156E7,1.8403142E7,1.7258616E7,
530,726.3668393401404,1.5245253,,,,,,,,,,,2.6404334E7,2.1993588E7,2.094219E7,1.6356467E7,2.3226436E7,3.1506256E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
531,277.1183002453296,1.5264733,,,,,,,,,,,2.6674402E7,2.0551534E7,2.0212132E7,1.9782496E7,2.3849418E7,2.4061424E7,3.3317196E7,3.0736594E7,2.4983558E7,2.6079894E7,3.2445694E7,2.7188414E7,1.8839904E7,1.6771616E7,1.7787632E7,1.6432469E7,1.7276766E7,1.5304305E7,3.376309E7,3.570047E7,3.5537612E7,3.0744142E7,2.8431272E7,
532,579.3143165259946,1.5315899,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198751E7,2.2929068E7,2.4742148E7,1.7606598E7,1.8209382E7,
533,301.15197682210703,1.533449,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.1722065E7,9914677.0,0,0,0,0,5.1656136E7,5.6783812E7,6.0712956E7,4.633623E7,4.5204544E7,
534,557.3330015347799,1.5356829,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5541117E8,1.5853213E8,1.6617941E8,1.3193446E8,1.3893246E8,
535,279.1701649096268,1.5391002,,,,,,,,,,,0,0,7057401.5,0,7948592.0,6572352.0,4.9215708E7,4.6357696E7,3.5335996E7,3.5036652E7,3.9482788E7,3.9551916E7,1.5120411E8,1.080626E8,7.973924E7,6.0886056E7,5.0911876E7,3.7206116E7,1.8455752E9,1.7797897E9,1.9347717E9,1.6098442E9,1.5672913E9,
536,461.242479907067,1.5443918,,,,,,,,,,,1.26055E7,1.1376879E7,1.191715E7,0,1.3854983E7,1.4364163E7,4.126269E7,4.2833104E7,3.0273704E7,2.8087946E7,3.439958E7,3.4552188E7,1.3213292E7,1.3682554E7,1.1846942E7,0,1.0472578E7,0,5.010143E7,4.941403E7,5.1691428E7,4.1686572E7,3.9295868E7,
539,364.2203245450706,1.546396,,,,,,,,,,,1.1562248E7,9745628.0,1.0109579E7,1.0048326E7,1.0463693E7,1.1066483E7,2.8220124E7,2.4250556E7,2.2937734E7,2.2393292E7,2.6112958E7,2.5905388E7,1.8028188E7,1.6014384E7,1.3383144E7,1.2885787E7,1.1432443E7,1.2193554E7,2.8014148E7,2.9984324E7,3.4218336E7,2.7960516E7,2.549599E7,
543,342.23858890516277,1.5475867,,,,,,,,,,,1.3709331E8,1.1828323E8,1.19081656E8,9.537117E7,1.1269597E8,1.5897728E8,6.7255354E8,6.822871E8,4.9709027E8,4.8328787E8,6.055866E8,5.517499E8,1.7961986E8,1.8888858E8,1.5110397E8,1.5179314E8,1.3810982E8,1.4099114E8,9.9802854E8,1.0465838E9,1.1350883E9,9.564372E8,9.077669E8,
537,408.2488091495667,1.5493085,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8872564E7,5.6562316E7,6.446752E7,5.793668E7,5.2668276E7,
538,211.14400234225266,1.5537528,,,,,,,,,,,1.0103074E8,8.213056E7,1.0330757E8,8.511117E7,9.527337E7,1.16495784E8,1.1250558E8,1.0846682E8,8.346304E7,7.918325E7,1.0460024E8,9.7634264E7,6.742916E7,8.122706E7,6.5202468E7,7.045944E7,6.44664E7,6.224536E7,9.296021E7,1.0078981E8,1.25783144E8,8.575173E7,8.950647E7,
553,343.2418456014117,1.5601337,,,,,,,,,,,2.6982996E7,1.0511261E7,2.4321928E7,2.027547E7,9552957.0,3.0125414E7,2.8791842E7,1.3028384E8,1.0546678E8,1.9617608E7,1.1735943E8,1.17011096E8,3.5920532E7,9838142.0,9086748.0,9961621.0,9782980.0,9952127.0,3.2554886E7,2.0182994E8,2.1215018E8,1.8352958E8,1.722111E8,
544,257.1494182136269,1.5619936,,,,,,,,,,,1.8376044E7,1.7587108E7,1.771175E7,1.3835712E7,1.6343056E7,2.133782E7,1.8344118E7,1.7089352E7,1.4205542E7,1.3286845E7,1.618136E7,1.5159261E7,1.0767252E7,1.1662013E7,2.0289356E7,1.0888106E7,1.0264691E7,1.7665752E7,2.0039232E7,2.0307412E7,2.3361482E7,1.961113E7,1.8298924E7,
540,683.4697712823214,1.5629147,,,,,,,,,,,0,0,0,0,0,0,6.3850068E7,6.41828E7,4.027867E7,3.9532508E7,6.4080696E7,5.2380484E7,0,1.0574123E7,0,0,0,0,9.5571144E7,9.437068E7,9.741931E7,8.550619E7,8.07147E7,
541,705.4520355003478,1.5638539,,,,,,,,,,,0,0,0,0,0,0,2.4525518E7,2.3814346E7,2.1077668E7,1.8928942E7,2.5974308E7,2.2093868E7,0,0,0,0,0,0,3.4754316E7,3.50118E7,3.7091676E7,3.051107E7,2.8784838E7,
542,394.2334923251975,1.564275,,,,,,,,,,,0,0,0,0,0,0,4.0897996E7,4.0341852E7,2.8468568E7,2.7522576E7,4.3017404E7,3.355331E7,1.1959604E7,9535214.0,0,0,0,0,9.27007E7,9.772085E7,1.0472616E8,8.643084E7,7.788876E7,
545,427.2913998511512,1.5710906,,,,,,,,,,,1.8748786E7,1.8610296E7,1.8703576E7,1.1745106E7,1.6649987E7,2.0996746E7,5.2336476E7,5.279396E7,3.6323092E7,3.3955188E7,4.28886E7,3.8572572E7,1.8035088E7,1.8030528E7,1.4434885E7,1.5308088E7,1.2561881E7,1.335963E7,8.09311E7,8.2749176E7,8.7260424E7,7.438478E7,6.9360824E7,
546,190.086231265742,1.5839769,,,,,,,,,,,2.718331E7,2.9935858E7,3.0829348E7,2.8560242E7,2.9394816E7,3.1704354E7,2.60162E7,2.058277E7,2.0999114E7,2.1603302E7,2.3188078E7,2.294345E7,1.7479812E7,1.5838257E7,1.6186312E7,1.5382631E7,1.4137371E7,1.4611926E7,0,0,0,0,0,
547,374.22842135588843,1.5858587,,,,,,,,,,,0,0,0,0,0,0,7.184738E7,7.550803E7,5.2446936E7,5.091032E7,6.0773804E7,5.538333E7,1.7763988E7,1.9848322E7,1.5764574E7,1.6727337E7,1.7748656E7,1.6352997E7,1.3370821E8,1.2279651E8,1.4332307E8,1.2691106E8,1.2229333E8,
548,263.1415560943844,1.5961477,,,,,,,,,,,0,0,0,0,0,7248086.0,0,7673733.5,0,0,0,0,0,0,0,0,0,0,1.000332E7,1.0232858E7,1.0203307E7,8797761.0,9707177.0,
549,318.2022194253721,1.5971248,,,,,,,,,,,0,0,0,0,0,0,9775050.0,1.1884522E7,0,0,0,8582767.0,0,0,0,0,0,0,1.2946907E7,1.3987056E7,1.3404731E7,1.1357833E7,1.0913503E7,
551,329.1496566442712,1.5974562,,,,,,,,,,,3.1683636E7,2.9138174E7,2.7724544E7,1.9631746E7,2.4503462E7,3.490451E7,3.7313936E7,3.1858804E7,2.887636E7,2.7727762E7,3.110558E7,2.682884E7,2.0929526E7,2.3123802E7,1.6711251E7,1.7114036E7,1.7285748E7,1.8558466E7,4.113144E7,3.901471E7,4.398405E7,3.460267E7,3.7978816E7,
550,393.22286425692363,1.5976728,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.926821E7,3.0673702E7,3.0395538E7,3.0180162E7,3.2565408E7,
554,162.05496671327808,1.6156771,,,,,,,,,,,5.353547E7,5.3208424E7,5.4877212E7,5.1234332E7,5.217487E7,5.861308E7,8.49283E7,7.6864184E7,6.810137E7,6.975986E7,8.4315304E7,8.591169E7,2.756703E7,3.0417118E7,3.0446892E7,3.2060424E7,3.3600692E7,3.2460276E7,0,0,0,0,0,
555,245.12842868875143,1.6195375,,,,,,,,,,,1.6297397E8,1.18084424E8,1.2572283E8,1.1154906E8,1.132716E8,1.4325635E8,1.6908421E8,1.4721931E8,1.19149864E8,1.1878002E8,1.8302958E8,1.33502936E8,1.0557357E8,1.1477304E8,1.0183269E8,1.0301153E8,1.10588936E8,1.0040666E8,1.7969797E8,1.9129891E8,2.054545E8,1.6744402E8,1.7475646E8,
557,265.15454914814427,1.6228307,,,,,,,,,,,7.079972E7,5.715239E7,5.536461E7,4.2841184E7,5.140013E7,6.839345E7,6.926603E7,7.0369064E7,5.244184E7,4.983453E7,6.6247188E7,5.2772324E7,3.8357856E7,3.9472044E7,3.5540908E7,3.661504E7,4.019234E7,4.1770764E7,7.8666616E7,8.177175E7,9.56006E7,7.339078E7,7.750927E7,
556,229.15415370112214,1.6249974,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8829622.0,8990701.0,1.0052188E7,8504743.0,8538295.0,
558,513.268303002979,1.6265603,,,,,,,,,,,0,0,0,0,0,0,1.8968394E7,1.8132668E7,1.4925382E7,1.4328632E7,1.8623292E7,2.0296958E7,7528092.5,0,0,0,0,0,2.3655264E7,2.3256902E7,2.5328548E7,2.3176316E7,2.209042E7,
559,491.2862678498103,1.6281066,,,,,,,,,,,0,7059716.0,1.0776052E7,0,1.1840214E7,8488230.0,9.798628E7,1.1018016E8,7.0427416E7,6.6691224E7,9.0741384E7,8.201873E7,2.787053E7,2.0688714E7,1.6272129E7,1.2016833E7,9006954.0,7205909.5,1.8334309E8,1.945847E8,2.144613E8,1.918131E8,1.8642859E8,
569,343.2418792088174,1.628208,,,,,,,,,,,1.3954685E7,1.0119343E7,9493604.0,8161788.0,9980122.0,1.2903415E7,1.856962E7,2.1092476E7,1.4350458E7,1.4033824E7,1.9864642E7,1.7188882E7,9122306.0,1.036893E7,1.0151135E7,1.0222228E7,1.0042293E7,1.0481811E7,4.4935132E7,4.581471E7,5.6704436E7,4.721443E7,3.7688564E7,
575,342.2037264073657,1.6288841,,,,,,,,,,,1.6480875E7,1.2285431E7,1.3620701E7,0,1.3822322E7,1.781056E7,2.732129E7,2.7655448E7,1.9491796E7,1.8889758E7,2.4889042E7,2.6172048E7,1.477076E7,1.3705495E7,1.3595222E7,1.2773484E7,1.2665097E7,1.2355494E7,6.760716E7,6.511247E7,7.619387E7,6.480016E7,6.1949212E7,
562,328.2229519585182,1.631276,,,,,,,,,,,2.4645086E7,1.9151754E7,1.8531194E7,1.4401211E7,1.8206038E7,2.4732926E7,2.3729916E7,2.755609E7,1.7754672E7,1.7688632E7,2.244421E7,1.9335154E7,1.1782148E7,1.1814764E7,1.0086185E7,1.1071735E7,1.1685905E7,1.2185619E7,3.0441474E7,2.9619192E7,3.2938144E7,2.8702086E7,2.7495732E7,
561,426.2019674458039,1.6328543,,,,,,,,,,,1.738834E7,1.4485585E7,1.4271603E7,1.1020707E7,1.3096872E7,1.8933938E7,1.0306831E7,1.1662618E7,8324833.0,7603200.0,9791802.0,8299827.5,7531884.5,7023024.5,6487314.5,7728772.5,7574846.5,7521465.0,8067126.5,7311224.5,8675341.0,7679410.0,7630936.5,
570,342.2385615054451,1.6333091,,,,,,,,,,,6.984463E7,5.1563896E7,4.9723932E7,4.4920084E7,5.1655624E7,6.717423E7,9.828494E7,1.1322551E8,6.424443E7,7.143872E7,1.0142933E8,8.939224E7,2.4299874E7,5.076941E7,5.3544296E7,5.174137E7,5.631162E7,5.392144E7,2.5012664E8,2.4718626E8,2.8931965E8,2.222006E8,1.9452237E8,
564,345.2575487053784,1.6458664,,,,,,,,,,,0,0,0,0,0,0,2.8165004E7,3.0632162E7,2.378914E7,2.222881E7,2.7578484E7,2.3718868E7,0,8021253.0,0,0,0,0,1.4848104E7,5.579378E7,6.1436716E7,5.118586E7,5.065462E7,
563,313.1545321664203,1.6487567,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.2313426E7,1.2766037E7,0,0,0,0,3.060409E8,3.3697072E8,3.3803152E8,3.072441E8,2.8436403E8,
565,366.2360867341018,1.6506258,,,,,,,,,,,0,0,0,0,0,0,2.1461606E7,1.9177298E7,1.8033254E7,1.6260344E7,1.955428E7,1.9607392E7,1.0145686E7,1.0411041E7,9329435.0,8311120.0,9138519.0,6935436.0,2.2661112E7,2.471554E7,3.088797E7,2.2302666E7,2.13632E7,
578,344.25442123215373,1.6514325,,,,,,,,,,,1.9188036E7,1.7857222E7,1.8319688E7,1.4200722E7,1.8260478E7,2.133901E7,1.4862778E8,1.4990374E8,1.1092586E8,1.04882296E8,1.4197899E8,1.1866793E8,3.5879676E7,3.9742484E7,3.9122576E7,3.4280868E7,3.6721524E7,3.175542E7,2.6713899E8,2.907349E8,3.1715498E8,2.6785955E8,2.6370298E8,
567,459.26002912529157,1.6624043,,,,,,,,,,,2.4706246E7,1.8679016E7,1.9343996E7,1.6051402E7,1.8233872E7,2.6396358E7,1.6611404E7,1.8244886E7,1.2381356E7,1.1297256E7,1.6325318E7,1.3483758E7,1.1200124E7,1.1726795E7,1.0631945E7,1.1523376E7,1.2062239E7,1.088929E7,1.7338864E7,2.0044864E7,2.2031386E7,1.7747996E7,1.6596972E7,
568,394.1788958717762,1.6773707,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246305E7,1.163278E7,1.3439808E7,1.045715E7,9151831.0,
572,439.29156745007054,1.6940672,,,,,,,,,,,1.7325477E8,1.33035144E8,1.4551323E8,1.1373935E8,1.4196954E8,1.8727011E8,1.670542E8,1.6968477E8,1.3082533E8,1.16223896E8,1.5210747E8,1.3208985E8,8.80665E7,9.110639E7,8.397536E7,8.907866E7,8.486712E7,8.183358E7,2.1819107E8,2.1004901E8,2.3502656E8,2.0052128E8,1.951395E8,
573,265.15457602695665,1.6992358,,,,,,,,,,,5.4039584E7,4.4299344E7,4.8195132E7,3.6234896E7,4.644815E7,6.0981652E7,5.5240676E7,5.522098E7,4.1907028E7,4.143255E7,4.840071E7,4.193804E7,3.9712376E7,3.1183792E7,2.874545E7,2.7904656E7,2.8143598E7,2.9006906E7,6.788717E7,6.99317E7,7.6633496E7,6.3801316E7,6.037991E7,
574,461.2731731076157,1.7061119,,,,,,,,,,,2.5350068E7,2.3961896E7,2.5895312E7,2.1744002E7,2.5632064E7,2.8509942E7,2.7131996E7,2.4005322E7,2.1740026E7,2.0647336E7,2.3166498E7,2.2495786E7,1.7740992E7,1.8249006E7,1.6510598E7,1.698102E7,1.5549277E7,1.5224658E7,3.1313658E7,3.2065952E7,3.548363E7,2.8357096E7,2.7106374E7,
576,360.2126906775019,1.7123566,,,,,,,,,,,1.5103055E7,1.2536678E7,1.3031581E7,9745342.0,1.2438882E7,1.6035328E7,1.4211667E7,1.5014652E7,1.2123136E7,1.1518714E7,1.3563284E7,1.2191251E7,0,0,0,7463925.0,0,0,2.0715952E7,1.7074846E7,1.9858764E7,1.7568424E7,1.6005633E7,
577,245.12841248463704,1.7172924,,,,,,,,,,,1.3910066E8,1.2782756E8,1.2114082E8,9.929467E7,1.373063E8,1.4474682E8,1.3064077E8,1.3255996E8,1.0832591E8,1.1719545E8,1.2891766E8,1.2150526E8,1.0181214E8,8.8573016E7,8.87211E7,7.8866216E7,7.834548E7,7.6442E7,1.7727997E8,1.63815E8,1.9052902E8,1.7900992E8,1.4198474E8,
571,167.01284580306853,1.7254599,,,,,,,,,,,6194727.0,6989600.0,6309232.0,7076690.0,6781363.5,6007386.0,6185816.5,5799916.0,7166161.0,6305809.5,6777537.5,5726854.5,7422552.0,7286446.0,7101195.5,8174250.0,7229030.0,7114105.0,0,0,0,0,0,
580,350.20725431761815,1.7335248,,,,,,,,,,,0,0,0,0,0,0,1.800063E7,1.7909086E7,1.3851401E7,1.382242E7,1.6753551E7,1.5429178E7,0,0,0,0,0,0,1.0236183E8,1.0078118E8,1.13809784E8,9.981955E7,9.357481E7,
579,372.1891089303853,1.7337596,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.641015E7,1.8066568E7,2.0817536E7,1.6275716E7,1.6149537E7,
581,311.1388196386878,1.7354668,,,,,,,,,,,3.266492E7,2.7854438E7,3.4632156E7,2.2424248E7,2.9040362E7,4.289114E7,3.1867146E7,2.9900014E7,2.465455E7,2.340577E7,3.1582592E7,3.1065248E7,1.8289754E7,2.0648958E7,1.975808E7,1.7400154E7,2.1969942E7,2.2129792E7,3.623089E7,4.3311196E7,4.6487664E7,3.8928136E7,3.526733E7,
582,275.03061652780013,1.7410148,,,,,,,,,,,7.111731E7,7.720348E7,8.55126E7,6.962538E7,8.167734E7,8.832214E7,0,0,0,0,0,0,1.5448893E7,1.4416709E7,1.4195804E7,1.3912232E7,1.4053257E7,1.4789778E7,0,0,0,0,0,
583,259.1652219596589,1.7524362,,,,,,,,,,,9525919.0,8698741.0,8616316.0,7146517.0,8851018.0,1.0806117E7,1.1083487E7,1.2061764E7,8516976.0,8830442.0,1.0648157E7,8829714.0,0,0,0,0,0,0,1.4120592E7,1.4603868E7,1.6587294E7,1.4045049E7,1.2500955E7,
584,568.8372827284385,1.7543344,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9107748E7,2.933683E7,3.1572276E7,2.8990192E7,2.6821326E7,
585,285.2172626873292,1.7643685,,,,,,,,,,,1.2055812E7,1.0307297E7,1.0904924E7,8533678.0,1.0235163E7,1.2328129E7,1.3757158E7,1.3113541E7,1.0761829E7,9902715.0,1.1128728E7,1.0988713E7,8564442.0,0,0,6672882.0,0,0,1.4487893E7,1.5413145E7,1.6293378E7,1.3533293E7,1.3424758E7,
586,291.1338433549974,1.7765406,,,,,,,,,,,4.8996836E7,4.1267056E7,4.4797612E7,3.4868796E7,4.1062236E7,5.084756E7,5.145614E7,5.4417812E7,3.7220716E7,3.724126E7,4.7014884E7,4.2757756E7,2.8531394E7,2.8013684E7,2.6637896E7,2.6645144E7,2.7097118E7,2.7126188E7,6.5739572E7,6.537854E7,7.588677E7,5.8196736E7,5.3743704E7,
587,313.115713648685,1.7771782,,,,,,,,,,,1.1965075E7,1.1356408E7,1.164806E7,8682435.0,1.0527043E7,1.1758582E7,1.2244383E7,1.1407959E7,9393587.0,9056928.0,1.1369284E7,1.0874693E7,7819555.0,7375435.0,6860112.0,0,6705896.0,6828678.5,1.4211533E7,1.4658308E7,1.7335338E7,1.2311753E7,9976676.0,
590,461.27343186376874,1.7831442,,,,,,,,,,,1.1877976E7,1.0244348E7,2.3334516E7,1.5352406E7,1.0530966E7,1.0729058E7,1.0508234E7,1.2210768E7,9256079.0,8348054.5,1.1664111E7,2.262267E7,1.6132474E7,0,0,1.4175605E7,1.2945316E7,0,1.1912968E7,1.1808996E7,1.874253E7,1.0576155E7,9604421.0,
588,376.2230680565178,1.7945555,,,,,,,,,,,2.175056E7,1.79756E7,1.9048524E7,1.4643645E7,1.8418866E7,2.3348714E7,2.5867308E7,2.7015928E7,1.9407116E7,1.8410342E7,2.4540964E7,2.1124454E7,1.3273215E7,1.2519688E7,1.0991396E7,1.0560752E7,1.0744106E7,1.0461401E7,9.69057E7,1.0550419E8,1.1518052E8,8.707332E7,8.299751E7,
591,439.2917507912474,1.7964528,,,,,,,,,,,7.570737E7,5.954609E7,5.3763076E7,6.876502E7,6.109682E7,7.202672E7,7.377145E7,8.797521E7,5.5847856E7,5.092993E7,7.284226E7,6.542247E7,4.0165236E7,3.4228372E7,3.0717816E7,3.061521E7,2.9401926E7,3.3900876E7,1.6073301E8,1.6694243E8,1.0575282E8,8.42326E7,6.715884E7,
589,505.30231026264397,1.8077437,,,,,,,,,,,0,0,0,0,0,0,3.817883E7,4.015157E7,2.837561E7,3.0350222E7,3.726974E7,3.2911154E7,1.0692817E7,9062333.0,0,0,0,0,8.788696E7,9.1835464E7,9.419428E7,7.799769E7,7.105618E7,
592,271.20161011040125,1.8172126,,,,,,,,,,,9888986.0,8202011.5,0,0,8607290.0,1.0044323E7,0,1.0048191E7,0,0,8807768.0,0,0,0,0,0,0,0,1.4809426E7,1.38983E7,1.4879466E7,1.3089814E7,1.0984701E7,
593,200.1071755561353,1.8201169,,,,,,,,,,,1.674815E7,1.767959E7,1.5933999E7,1.5048552E7,1.7800834E7,1.8039426E7,1.6550762E7,1.6672347E7,1.3560764E7,1.4334869E7,1.528327E7,1.6364252E7,1.4156224E7,1.5753894E7,1.395449E7,1.3747896E7,1.2906001E7,1.440766E7,0,0,0,0,0,
594,245.18602634702293,1.8249545,,,,,,,,,,,8.789606E7,7.394062E7,7.777275E7,6.3145264E7,7.216084E7,9.592286E7,1.2809329E8,1.4020234E8,1.0054312E8,9.56543E7,1.2126577E8,1.0113583E8,5.22687E7,5.137101E7,5.0614212E7,5.023439E7,4.9000156E7,5.0608164E7,1.8894517E8,1.7797482E8,2.0398304E8,1.603024E8,1.5606832E8,
595,525.2712173454229,1.8348985,,,,,,,,,,,0,0,0,0,0,0,7821436.5,8829534.0,0,0,6745932.5,6217470.0,0,0,0,0,0,0,2.181687E7,2.1331062E7,2.289871E7,1.8871546E7,1.6766071E7,
596,659.3404680419295,1.8365616,,,,,,,,,,,2.462233E7,2.1247198E7,1.9261852E7,1.5329609E7,1.9205478E7,2.5905374E7,1.2178939E7,1.3957434E7,9133590.0,0,1.0566293E7,9341110.0,9073489.0,1.072762E7,1.2056786E7,1.2117719E7,1.052317E7,1.0611168E7,0,0,0,0,0,
597,213.15983101963198,1.8444299,,,,,,,,,,,2.3543638E7,1.7697304E7,1.6907626E7,1.508866E7,1.7742936E7,2.3473462E7,2.3883098E7,2.0175374E7,1.599446E7,1.4889331E7,1.8261768E7,2.1085928E7,1.5428139E7,1.2382702E7,1.4449963E7,1.4476231E7,1.2117598E7,1.3075099E7,2.70923E7,2.5081644E7,3.0531728E7,2.5358808E7,2.2487992E7,
598,358.2698620476966,1.8474563,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7011868E7,1.6563699E7,1.9981874E7,1.5092109E7,1.5059537E7,
599,344.2544818011819,1.874337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0668613E7,1.0726566E7,1.1246443E7,1.0096987E7,9097069.0,
601,558.3288772407926,1.8756118,,,,,,,,,,,0,0,0,0,0,0,1.4181291E7,1.5100631E7,9404034.0,9577100.0,1.2090128E7,9902335.0,0,0,0,0,0,0,1.4281837E7,1.2976405E7,1.5144878E7,1.3353601E7,1.2242197E7,
603,407.23914013402526,1.8844837,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0873838E7,2.2954034E7,2.400501E7,2.3137868E7,2.7414308E7,
